60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
19078,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
2390,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
1235,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
961,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
868,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
802,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
756,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
723,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
695,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
667,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
633,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
617,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
582,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
551,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
510,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
542,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
563,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
670,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
1000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
2878,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,23380,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,2413,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,1235,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,914,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,753,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,667,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,592,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,542,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,517,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,486,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,467,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,458,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,436,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,426,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,471,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,570,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,706,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,1202,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,4224,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,2567,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,1455,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,1023,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,783,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,641,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,585,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,528,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,499,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,469,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,452,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,424,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,422,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,477,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,780,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,2271,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,6699,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,1522,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,921,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,700,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,570,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,526,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,481,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,467,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,442,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,416,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,400,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,393,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,395,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,385,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,389,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,414,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,517,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,822,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,2543,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,13027,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,2220,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,1178,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,861,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,715,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,595,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,512,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,467,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,448,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,440,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,418,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,398,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,414,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,406,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,479,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,903,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,7126,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,2764,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,1230,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,841,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,665,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,592,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,549,60000,60000,60000,60000,60000,60000,60000,60000,60000,12653
60000,60000,60000,60000,60000,514,60000,60000,60000,60000,60000,60000,60000,60000,60000,12653
60000,60000,60000,60000,60000,488,60000,60000,60000,60000,60000,60000,60000,60000,60000,12653
60000,60000,60000,60000,60000,467,60000,60000,60000,60000,60000,60000,60000,60000,60000,12653
60000,60000,60000,60000,60000,450,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,438,60000,60000,60000,60000,60000,60000,60000,60000,60000,12653
60000,60000,60000,60000,60000,424,60000,60000,60000,60000,60000,60000,60000,60000,60000,12653
60000,60000,60000,60000,60000,406,60000,60000,60000,60000,60000,60000,60000,60000,60000,12653
60000,60000,60000,60000,60000,393,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,381,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,395,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,454,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,635,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,1497,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,12653
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,9138,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,1515,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,872,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,712,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,622,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,595,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,558,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,523,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,508,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,490,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,488,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,486,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,464,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,512,60000,60000,60000,60000,60000,60000,60000,60000,12653
60000,60000,60000,60000,60000,60000,698,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,1782,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,24600,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,24600,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,24600,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,24600,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,24600,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,24600,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,24600,29117
60000,60000,60000,60000,60000,60000,60000,299,60000,60000,60000,60000,60000,60000,24600,29117
60000,60000,60000,60000,60000,60000,60000,539,60000,60000,60000,60000,60000,60000,28257,32032
60000,60000,60000,60000,60000,60000,60000,973,60000,60000,60000,60000,60000,60000,31000,60000
60000,60000,60000,60000,60000,60000,60000,1321,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,1652,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,1892,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,2065,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,2141,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,2282,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,2368,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,2482,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,2605,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,2644,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,2567,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,2390,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,1805,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,656,60000,60000,60000,60000,60000,60000,60000,60000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,27444,31000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,22272,25947
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,21755,25947
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,21755,25256
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,21755,25256
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,21755,25256
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,21260,25256
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,21755,25947
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,21755,25256
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,21755,25256
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,21755,25256
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,21755,25947
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,21755,25947
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,21755,25256
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,21755,25256
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,23380,27444
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,22272,26675
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,23975,27444
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,23975,28257
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,3876,4657
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,13027,15000
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,15786,17962
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,17618,20333
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,18692,21755
60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,19480,22272
60000,60000,60000,60000,60000,60000,60000,60000,3571,60000,60000,60000,60000,60000,9448,13628
60000,60000,60000,60000,60000,60000,60000,60000,1673,60000,60000,60000,60000,60000,6699,10505
60000,60000,60000,60000,60000,60000,60000,60000,1115,60000,60000,60000,60000,60000,5522,9039
60000,60000,60000,60000,60000,60000,60000,60000,868,60000,60000,60000,60000,60000,4919,8142
60000,60000,60000,60000,60000,60000,60000,60000,709,60000,60000,60000,60000,60000,4535,7605
60000,60000,60000,60000,60000,60000,60000,60000,592,60000,60000,60000,60000,60000,4171,7062
60000,60000,60000,60000,60000,60000,60000,60000,521,60000,60000,60000,60000,60000,4019,6876
